date,source,production_m3,service_hours,country
2024-11-06,Metolong Dam,23492,20.9184775742305,Lesotho
2024-11-07,Mohokare River,23357,22.119095157462773,Lesotho
2024-11-08,Mohokare River,23852,20.71237523226509,Lesotho
2024-11-09,Metolong Dam,22777,23.845854636305,Lesotho
2024-11-10,Metolong Dam,24436,22.184513282929263,Lesotho
2024-11-11,Metolong Dam,21955,20.60687289728037,Lesotho
2024-11-12,Metolong Dam,21068,23.392256650948518,Lesotho
2024-11-13,Mohokare River,20946,23.739781146765942,Lesotho
2024-11-14,Mohokare River,19251,19.67387612655175,Lesotho
2024-11-15,Metolong Dam,24226,23.20209446714781,Lesotho
2024-11-16,Metolong Dam,23729,22.746572852755232,Lesotho
2024-11-17,Metolong Dam,27224,22.12273676110515,Lesotho
2024-11-18,Metolong Dam,23792,20.209782574246155,Lesotho
2024-11-19,Mohokare River,22365,21.412509885302466,Lesotho
2024-11-20,Metolong Dam,21917,23.76079751569218,Lesotho
2024-11-21,Metolong Dam,19666,22.752047314891374,Lesotho
2024-11-22,Mohokare River,22160,20.236392768312733,Lesotho
2024-11-23,Mohokare River,19581,21.323169855968338,Lesotho
2024-11-24,Mohokare River,20994,22.654938145580623,Lesotho
2024-11-25,Mohokare River,16230,19.74033710917541,Lesotho
2024-11-26,Metolong Dam,23069,23.87751300357406,Lesotho
2024-11-27,Mohokare River,21479,21.26419587340211,Lesotho
2024-11-28,Mohokare River,21816,22.78069943445086,Lesotho
2024-11-29,Mohokare River,22694,21.650080439034447,Lesotho
2024-11-30,Metolong Dam,24044,20.520795703902614,Lesotho
2024-12-01,Mohokare River,20653,23.487064750902952,Lesotho
2024-12-02,Mohokare River,20653,20.0860662095361,Lesotho
2024-12-03,Metolong Dam,22979,22.11661429130021,Lesotho
2024-12-04,Metolong Dam,24016,20.059223419520983,Lesotho
2024-12-05,Metolong Dam,19547,19.202304960883446,Lesotho
2024-12-06,Metolong Dam,24859,23.71976763121377,Lesotho
2024-12-07,Mohokare River,21002,20.902982976739654,Lesotho
2024-12-08,Mohokare River,21944,20.30476480244074,Lesotho
2024-12-09,Metolong Dam,22073,21.446309092320718,Lesotho
2024-12-10,Metolong Dam,17847,21.886344162786667,Lesotho
2024-12-11,Metolong Dam,25057,23.46718962519919,Lesotho
2024-12-12,Metolong Dam,22878,23.986907783560092,Lesotho
2024-12-13,Metolong Dam,18928,18.702036073498547,Lesotho
2024-12-14,Metolong Dam,21580,23.159848062813143,Lesotho
2024-12-15,Mohokare River,24173,22.534528625431044,Lesotho
2024-12-16,Metolong Dam,22973,22.60423071570046,Lesotho
2024-12-17,Mohokare River,23563,21.824907240196726,Lesotho
2024-12-18,Metolong Dam,21436,20.39808681464411,Lesotho
2024-12-19,Mohokare River,22846,23.0383946059233,Lesotho
2024-12-20,Metolong Dam,27128,23.222712003190097,Lesotho
2024-12-21,Mohokare River,23249,22.46747873429869,Lesotho
2024-12-22,Mohokare River,31493,22.12942728859188,Lesotho
2024-12-23,Metolong Dam,21815,21.08574263080023,Lesotho
2024-12-24,Metolong Dam,26162,21.54942583953138,Lesotho
2024-12-25,Metolong Dam,19414,20.67320108005446,Lesotho
2024-12-26,Metolong Dam,21128,23.702037678225558,Lesotho
2024-12-27,Metolong Dam,19426,21.159013560405846,Lesotho
2024-12-28,Mohokare River,22303,20.80828830243783,Lesotho
2024-12-29,Mohokare River,20670,23.84664777000522,Lesotho
2024-12-30,Metolong Dam,17163,18.883006613051858,Lesotho
2024-12-31,Mohokare River,21709,20.713233257027373,Lesotho
