country,zone,date_MMYY,households,sewer_connections,public_toilets,workforce,f_workforce,ww_collected,ww_treated,ww_reused,w_supplied,hh_emptied,fs_treated,fs_reused
Uganda,Central,Jan/20,103106,4383,28,39,4,65751.00,35296.00,25385.00,467744.00,29197.00,9205.00,4214.00
Uganda,Central,Feb/20,103106,4383,23,39,5,88883.00,55709.00,40819.00,403494.00,26331.00,126282.00,93246.00
Uganda,Central,Mar/20,103106,4383,26,42,7,91322.00,49774.00,26848.00,190830.00,33787.00,19628.00,8074.00
Uganda,Central,Apr/20,103106,4383,26,41,6,58753.00,36541.00,23259.00,455243.00,20221.00,102448.00,45080.00
Uganda,Central,May/20,103106,4383,28,40,8,63343.00,39088.00,30170.00,181222.00,49506.00,83923.00,47441.00
Uganda,Central,Jun/20,103106,4383,23,41,8,23617.00,15221.00,8815.00,103097.00,25052.00,101773.00,68981.00
Uganda,Central,Jul/20,103106,4383,23,41,5,98651.00,77303.00,60582.00,117914.00,17291.00,49580.00,25214.00
Uganda,Central,Aug/20,103106,4383,26,40,4,16669.00,12815.00,10076.00,341351.00,14803.00,109914.00,74590.00
Uganda,Central,Sep/20,103106,4383,26,39,8,39439.00,27442.00,14105.00,361560.00,12919.00,30448.00,21775.00
Uganda,Central,Oct/20,103106,4383,27,39,4,34364.00,23875.00,12895.00,394223.00,25670.00,6445.00,3446.00
Uganda,Central,Nov/20,103106,4383,27,39,4,51030.00,35722.00,28551.00,368683.00,50502.00,24080.00,16867.00
Uganda,Central,Dec/20,103106,4383,26,39,8,44428.00,33798.00,21768.00,144554.00,40078.00,21579.00,15644.00
Uganda,Nakawa,Jan/20,22944,982,102,26,1,51839.00,33179.00,23133.00,203908.00,3680.00,127568.00,58130.00
Uganda,Nakawa,Feb/20,22944,982,101,28,2,99636.00,63514.00,46073.00,162761.00,9880.00,104236.00,66265.00
Uganda,Nakawa,Mar/20,22944,982,100,28,2,30593.00,23697.00,16129.00,151639.00,6211.00,73128.00,44922.00
Uganda,Nakawa,Apr/20,22944,982,101,28,3,66496.00,37693.00,24620.00,395223.00,11183.00,2967.00,2259.00
Uganda,Nakawa,May/20,22944,982,103,28,1,49990.00,27556.00,20379.00,233666.00,2650.00,25228.00,17588.00
Uganda,Nakawa,Jun/20,22944,982,100,26,0,49815.00,32989.00,19025.00,146070.00,11171.00,72108.00,29998.00
Uganda,Nakawa,Jul/20,22944,982,101,27,1,31665.00,19294.00,13327.00,278902.00,4162.00,138677.00,99760.00
Uganda,Nakawa,Aug/20,22944,982,100,26,1,63065.00,33901.00,18755.00,231307.00,8036.00,24108.00,12490.00
Uganda,Nakawa,Sep/20,22944,982,99,25,1,57052.00,33595.00,25952.00,140416.00,10046.00,15410.00,6497.00
Uganda,Nakawa,Oct/20,22944,982,99,28,0,58318.00,44606.00,29301.00,343484.00,7919.00,17810.00,11220.00
Uganda,Nakawa,Nov/20,22944,982,98,26,0,43887.00,33971.00,23440.00,286351.00,5575.00,98657.00,68132.00
Uganda,Nakawa,Dec/20,22944,982,100,27,3,96618.00,52525.00,30740.00,162889.00,10210.00,118990.00,63848.00
Uganda,Kawempe,Jan/20,190135,11486,45,33,12,86731.00,65448.00,49292.00,138097.00,56830.00,34429.00,16938.00
Uganda,Kawempe,Feb/20,190135,11486,44,34,9,28997.00,22395.00,14218.00,477392.00,20351.00,100017.00,51624.00
Uganda,Kawempe,Mar/20,190135,11486,41,34,10,6172.00,4917.00,3272.00,430788.00,24773.00,88455.00,60065.00
Uganda,Kawempe,Apr/20,190135,11486,43,32,12,99814.00,69952.00,55576.00,190653.00,23413.00,43650.00,30112.00
Uganda,Kawempe,May/20,190135,11486,42,34,12,27499.00,21644.00,13427.00,367744.00,61765.00,33375.00,26250.00
Uganda,Kawempe,Jun/20,190135,11486,42,35,11,66519.00,44797.00,27763.00,259421.00,39264.00,133264.00,97641.00
Uganda,Kawempe,Jul/20,190135,11486,41,33,11,10691.00,8192.00,5864.00,429773.00,45156.00,131519.00,62981.00
Uganda,Kawempe,Aug/20,190135,11486,41,34,8,72946.00,41223.00,21526.00,471249.00,70106.00,92568.00,44044.00
Uganda,Kawempe,Sep/20,190135,11486,40,35,12,61439.00,34981.00,24923.00,438677.00,70300.00,44403.00,21301.00
Uganda,Kawempe,Oct/20,190135,11486,43,32,9,40890.00,28182.00,14428.00,289847.00,50551.00,47927.00,21383.00
Uganda,Kawempe,Nov/20,190135,11486,40,34,9,35972.00,23129.00,12124.00,273077.00,44339.00,85060.00,65211.00
Uganda,Kawempe,Dec/20,190135,11486,43,35,9,30243.00,16221.00,10106.00,459182.00,22998.00,29989.00,20523.00
Uganda,Rubaga,Jan/21,146125,9344,25,22,7,13073.00,8622.00,4530.00,434234.00,69228.00,91174.00,41018.00
Uganda,Rubaga,Feb/21,146125,9344,30,22,5,57656.00,30551.00,15312.00,328140.00,34907.00,50707.00,31801.00
Uganda,Rubaga,Mar/21,146125,9344,29,24,4,42722.00,21985.00,17324.00,368585.00,47197.00,134381.00,62366.00
Uganda,Rubaga,Apr/21,146125,9344,28,22,8,17765.00,12566.00,7723.00,297752.00,35960.00,39257.00,27297.00
Uganda,Rubaga,May/21,146125,9344,27,22,4,61752.00,45257.00,33908.00,116599.00,19286.00,135887.00,81626.00
Uganda,Rubaga,Jun/21,146125,9344,27,22,6,65856.00,51036.00,38946.00,150727.00,46294.00,21559.00,12066.00
Uganda,Rubaga,Jul/21,146125,9344,28,22,6,43209.00,32830.00,21650.00,221602.00,68468.00,85912.00,44828.00
Uganda,Rubaga,Aug/21,146125,9344,29,25,4,87447.00,63973.00,33261.00,187190.00,19388.00,35298.00,22125.00
Uganda,Rubaga,Sep/21,146125,9344,28,22,5,53719.00,42451.00,24362.00,469934.00,24865.00,51184.00,29172.00
Uganda,Rubaga,Oct/21,146125,9344,29,22,8,27338.00,20411.00,11983.00,361422.00,36788.00,129666.00,75168.00
Uganda,Rubaga,Nov/21,146125,9344,26,25,4,87443.00,46297.00,28311.00,202279.00,67721.00,39342.00,25359.00
Uganda,Rubaga,Dec/21,146125,9344,27,23,6,45185.00,29786.00,17455.00,241682.00,22983.00,143448.00,91824.00
Uganda,Central,Jan/21,107422,8930,52,43,6,44958.00,30065.00,23710.00,376372.00,13392.00,112547.00,54736.00
Uganda,Central,Feb/21,107422,8930,51,42,6,81137.00,55701.00,38716.00,483641.00,51870.00,40009.00,26901.00
Uganda,Central,Mar/21,107422,8930,56,43,6,99320.00,71020.00,40391.00,214651.00,14633.00,78590.00,45539.00
Uganda,Central,Apr/21,107422,8930,51,41,8,46109.00,27609.00,13981.00,367304.00,14704.00,9292.00,7279.00
Uganda,Central,May/21,107422,8930,55,41,9,76328.00,57169.00,31361.00,189339.00,51807.00,25942.00,16220.00
Uganda,Central,Jun/21,107422,8930,56,41,6,89576.00,59957.00,37269.00,150833.00,27400.00,57575.00,39985.00
Uganda,Central,Jul/21,107422,8930,51,40,6,44622.00,27341.00,13731.00,120082.00,17631.00,41463.00,19131.00
Uganda,Central,Aug/21,107422,8930,55,41,6,27792.00,16928.00,10759.00,312808.00,38958.00,117831.00,83018.00
Uganda,Central,Sep/21,107422,8930,53,43,9,79799.00,44416.00,32255.00,438980.00,45976.00,123424.00,66156.00
Uganda,Central,Oct/21,107422,8930,53,43,9,90109.00,56625.00,38609.00,452625.00,34392.00,105589.00,51789.00
Uganda,Central,Nov/21,107422,8930,52,43,8,18857.00,10698.00,7733.00,392610.00,12519.00,96190.00,44687.00
Uganda,Central,Dec/21,107422,8930,54,42,10,73890.00,37626.00,26979.00,442181.00,32163.00,8196.00,4382.00
Uganda,Nakawa,Jan/21,23980,1744,28,34,4,56452.00,38200.00,20840.00,139720.00,8763.00,88421.00,69457.00
Uganda,Nakawa,Feb/21,23980,1744,28,35,5,82185.00,62430.00,49751.00,399021.00,3836.00,24100.00,16903.00
Uganda,Nakawa,Mar/21,23980,1744,28,36,8,12272.00,8807.00,6099.00,440330.00,10762.00,133097.00,64190.00
Uganda,Nakawa,Apr/21,23980,1744,27,35,7,6096.00,4565.00,3053.00,476841.00,5437.00,136527.00,73764.00
Uganda,Nakawa,May/21,23980,1744,28,34,8,66623.00,45916.00,24732.00,300420.00,7901.00,83154.00,55872.00
Uganda,Nakawa,Jun/21,23980,1744,28,33,4,64400.00,49567.00,38887.00,387266.00,5708.00,84018.00,52256.00
Uganda,Nakawa,Jul/21,23980,1744,29,35,7,76969.00,43187.00,33915.00,333233.00,8398.00,51792.00,21673.00
Uganda,Nakawa,Aug/21,23980,1744,29,35,5,78601.00,43173.00,24898.00,383915.00,11956.00,4571.00,3577.00
Uganda,Nakawa,Sep/21,23980,1744,26,36,7,10538.00,7176.00,4941.00,136680.00,7576.00,42359.00,21192.00
Uganda,Nakawa,Oct/21,23980,1744,26,34,6,18044.00,9739.00,5378.00,321555.00,11175.00,81694.00,39572.00
Uganda,Nakawa,Nov/21,23980,1744,28,36,6,62752.00,31751.00,25200.00,478612.00,8177.00,58147.00,29983.00
Uganda,Nakawa,Dec/21,23980,1744,24,35,8,21912.00,13441.00,7270.00,330241.00,7209.00,56330.00,27204.00
Uganda,Kawempe,Jan/21,194595,14076,13,51,6,97167.00,72595.00,43426.00,236275.00,50065.00,66104.00,44859.00
Uganda,Kawempe,Feb/21,194595,14076,16,50,7,18629.00,14866.00,9857.00,118461.00,80255.00,148335.00,99109.00
Uganda,Kawempe,Mar/21,194595,14076,17,53,6,45674.00,26238.00,19997.00,367672.00,50118.00,133534.00,80332.00
Uganda,Kawempe,Apr/21,194595,14076,16,51,5,52071.00,27974.00,22176.00,453709.00,90772.00,10047.00,4160.00
Uganda,Kawempe,May/21,194595,14076,14,50,6,66434.00,38585.00,24129.00,464587.00,94118.00,5396.00,3702.00
Uganda,Kawempe,Jun/21,194595,14076,14,50,7,79497.00,43427.00,24288.00,326190.00,88540.00,12793.00,6938.00
Uganda,Kawempe,Jul/21,194595,14076,13,51,5,37295.00,24544.00,14595.00,405730.00,45040.00,62250.00,30627.00
Uganda,Kawempe,Aug/21,194595,14076,17,53,5,8541.00,6364.00,3266.00,280283.00,28886.00,44677.00,31239.00
Uganda,Kawempe,Sep/21,194595,14076,16,50,8,10344.00,5468.00,3313.00,353710.00,79325.00,24562.00,12525.00
Uganda,Kawempe,Oct/21,194595,14076,13,51,5,84998.00,64934.00,39824.00,249389.00,81787.00,139253.00,106981.00
Uganda,Kawempe,Nov/21,194595,14076,16,51,5,24968.00,17651.00,11250.00,335980.00,48118.00,2450.00,1240.00
Uganda,Kawempe,Dec/21,194595,14076,16,50,7,57770.00,38267.00,28426.00,176434.00,33009.00,148823.00,110661.00
Uganda,Rubaga,Jan/22,150451,7221,98,30,3,27830.00,20329.00,12991.00,372189.00,45841.00,121450.00,81064.00
Uganda,Rubaga,Feb/22,150451,7221,103,31,3,52571.00,35757.00,22086.00,385910.00,55286.00,87268.00,38515.00
Uganda,Rubaga,Mar/22,150451,7221,99,30,3,11209.00,8472.00,6500.00,490027.00,71802.00,10610.00,5455.00
Uganda,Rubaga,Apr/22,150451,7221,102,32,3,27810.00,14070.00,8842.00,164235.00,40973.00,132496.00,68559.00
Uganda,Rubaga,May/22,150451,7221,101,30,5,98602.00,74761.00,54308.00,375833.00,62047.00,46381.00,19204.00
Uganda,Rubaga,Jun/22,150451,7221,102,32,5,39785.00,28061.00,17444.00,132058.00,27826.00,49828.00,24538.00
Uganda,Rubaga,Jul/22,150451,7221,101,31,4,65684.00,43894.00,24269.00,400893.00,26230.00,24282.00,12430.00
Uganda,Rubaga,Aug/22,150451,7221,103,30,6,36202.00,25384.00,15030.00,421685.00,29355.00,13239.00,6868.00
Uganda,Rubaga,Sep/22,150451,7221,103,33,4,34108.00,23778.00,13544.00,347503.00,31464.00,75823.00,30937.00
Uganda,Rubaga,Oct/22,150451,7221,103,33,4,15855.00,9855.00,5759.00,200880.00,30963.00,2711.00,1563.00
Uganda,Rubaga,Nov/22,150451,7221,101,31,6,30496.00,16381.00,12145.00,481199.00,49095.00,68366.00,52341.00
Uganda,Rubaga,Dec/22,150451,7221,99,33,7,23289.00,15183.00,10043.00,326939.00,42849.00,133259.00,71084.00
Uganda,Central,Jan/22,111020,9395,74,35,7,77424.00,42984.00,32325.00,380617.00,36572.00,114077.00,54208.00
Uganda,Central,Feb/22,111020,9395,72,33,4,52977.00,37895.00,20473.00,247536.00,45382.00,132426.00,85711.00
Uganda,Central,Mar/22,111020,9395,77,34,3,14691.00,7386.00,5519.00,377966.00,20232.00,43875.00,28477.00
Uganda,Central,Apr/22,111020,9395,73,35,6,38470.00,20035.00,14485.00,255372.00,39794.00,4120.00,2684.00
Uganda,Central,May/22,111020,9395,75,32,3,66490.00,39099.00,25126.00,235177.00,53190.00,64458.00,39640.00
Uganda,Central,Jun/22,111020,9395,77,35,6,51299.00,36550.00,18924.00,166623.00,54361.00,114572.00,83154.00
Uganda,Central,Jul/22,111020,9395,72,35,6,68604.00,34942.00,27092.00,102060.00,42469.00,115708.00,77370.00
Uganda,Central,Aug/22,111020,9395,73,34,7,11806.00,6084.00,4818.00,344326.00,29860.00,45306.00,30888.00
Uganda,Central,Sep/22,111020,9395,77,32,3,21171.00,13453.00,9113.00,337795.00,43978.00,32455.00,16343.00
Uganda,Central,Oct/22,111020,9395,74,32,3,45728.00,25291.00,14082.00,377129.00,40909.00,76129.00,53405.00
Uganda,Central,Nov/22,111020,9395,75,34,5,52306.00,33718.00,23785.00,383797.00,39522.00,29321.00,20304.00
Uganda,Central,Dec/22,111020,9395,75,35,6,93667.00,47390.00,24620.00,230109.00,18268.00,11012.00,5495.00
Uganda,Nakawa,Jan/22,24423,1218,101,32,4,93203.00,50625.00,38058.00,310631.00,9919.00,77575.00,34334.00
Uganda,Nakawa,Feb/22,24423,1218,99,34,4,25077.00,17410.00,13492.00,188717.00,2629.00,54577.00,27229.00
Uganda,Nakawa,Mar/22,24423,1218,101,32,4,25268.00,13844.00,9010.00,346329.00,6399.00,77718.00,31633.00
Uganda,Nakawa,Apr/22,24423,1218,98,32,6,54135.00,32264.00,19838.00,263993.00,2977.00,49898.00,21281.00
Uganda,Nakawa,May/22,24423,1218,103,33,4,65120.00,41020.00,30654.00,343659.00,2473.00,5775.00,2601.00
Uganda,Nakawa,Jun/22,24423,1218,101,32,5,75478.00,57988.00,34765.00,197677.00,4140.00,119857.00,73409.00
Uganda,Nakawa,Jul/22,24423,1218,103,35,5,46804.00,25554.00,17325.00,478138.00,3523.00,4837.00,2113.00
Uganda,Nakawa,Aug/22,24423,1218,99,32,5,6936.00,4809.00,2759.00,119795.00,3990.00,17163.00,11174.00
Uganda,Nakawa,Sep/22,24423,1218,100,33,5,74219.00,42946.00,34262.00,453120.00,6382.00,39659.00,22656.00
Uganda,Nakawa,Oct/22,24423,1218,103,32,3,98045.00,73247.00,48494.00,468411.00,11442.00,63857.00,26917.00
Uganda,Nakawa,Nov/22,24423,1218,99,32,5,57835.00,39024.00,28071.00,105694.00,7064.00,52999.00,25097.00
Uganda,Nakawa,Dec/22,24423,1218,102,35,2,38688.00,29814.00,18599.00,372230.00,3751.00,7324.00,4018.00
Uganda,Kawempe,Jan/22,202756,11327,46,50,11,26777.00,14463.00,8087.00,129886.00,75064.00,37135.00,18473.00
Uganda,Kawempe,Feb/22,202756,11327,45,49,10,65848.00,42456.00,25757.00,455195.00,74321.00,125795.00,77959.00
Uganda,Kawempe,Mar/22,202756,11327,44,49,11,91308.00,58838.00,40033.00,381206.00,47715.00,61437.00,43828.00
Uganda,Kawempe,Apr/22,202756,11327,43,49,8,71741.00,52231.00,32698.00,100437.00,87694.00,71446.00,34339.00
Uganda,Kawempe,May/22,202756,11327,46,49,11,59787.00,37477.00,25323.00,248106.00,99267.00,71960.00,45219.00
Uganda,Kawempe,Jun/22,202756,11327,46,51,10,27513.00,20175.00,14357.00,338642.00,55617.00,121511.00,76629.00
Uganda,Kawempe,Jul/22,202756,11327,48,51,9,71026.00,55553.00,30076.00,189743.00,86850.00,16562.00,7848.00
Uganda,Kawempe,Aug/22,202756,11327,43,49,9,32999.00,23383.00,15293.00,237563.00,39486.00,122770.00,86699.00
Uganda,Kawempe,Sep/22,202756,11327,45,52,11,62799.00,50059.00,39952.00,229681.00,49574.00,60747.00,38169.00
Uganda,Kawempe,Oct/22,202756,11327,45,52,11,26653.00,13338.00,8442.00,261377.00,69803.00,110392.00,44793.00
Uganda,Kawempe,Nov/22,202756,11327,45,52,8,96026.00,61906.00,36043.00,407363.00,100607.00,129436.00,55427.00
Uganda,Kawempe,Dec/22,202756,11327,46,49,7,60503.00,40710.00,27845.00,102772.00,79753.00,53728.00,36764.00
Uganda,Rubaga,Jan/23,151973,9564,83,37,4,58397.00,38377.00,30392.00,333820.00,54843.00,88681.00,57115.00
Uganda,Rubaga,Feb/23,151973,9564,84,36,2,48426.00,36068.00,18887.00,467664.00,50392.00,137295.00,82083.00
Uganda,Rubaga,Mar/23,151973,9564,85,36,3,85494.00,52440.00,36798.00,210472.00,23846.00,53018.00,30078.00
Uganda,Rubaga,Apr/23,151973,9564,81,35,1,61893.00,38444.00,29628.00,421835.00,56570.00,108696.00,49881.00
Uganda,Rubaga,May/23,151973,9564,85,37,2,83753.00,45995.00,25661.00,188591.00,34841.00,22879.00,13269.00
Uganda,Rubaga,Jun/23,151973,9564,83,37,4,70741.00,50648.00,30450.00,400920.00,55038.00,32195.00,15978.00
Uganda,Rubaga,Jul/23,151973,9564,85,35,0,98954.00,59376.00,32045.00,318616.00,24017.00,140884.00,58484.00
Uganda,Rubaga,Aug/23,151973,9564,84,36,3,39101.00,23752.00,15523.00,318100.00,42709.00,139840.00,97112.00
Uganda,Rubaga,Sep/23,151973,9564,86,35,1,51070.00,39741.00,23975.00,277457.00,53573.00,146780.00,115495.00
Uganda,Rubaga,Oct/23,151973,9564,86,36,2,39363.00,19695.00,12185.00,457506.00,22959.00,92273.00,49890.00
Uganda,Rubaga,Nov/23,151973,9564,83,35,3,58475.00,32151.00,21200.00,201059.00,42088.00,149554.00,60050.00
Uganda,Rubaga,Dec/23,151973,9564,85,34,4,81906.00,61482.00,44175.00,272443.00,16995.00,75294.00,36284.00
Uganda,Central,Jan/23,113269,8400,71,47,8,12834.00,8477.00,4680.00,185007.00,46835.00,67114.00,47724.00
Uganda,Central,Feb/23,113269,8400,71,45,11,17863.00,10747.00,7482.00,253116.00,23641.00,72287.00,46419.00
Uganda,Central,Mar/23,113269,8400,71,45,10,67699.00,38931.00,25408.00,412727.00,18697.00,54376.00,22761.00
Uganda,Central,Apr/23,113269,8400,72,45,9,72930.00,54892.00,42792.00,210083.00,23623.00,11306.00,5629.00
Uganda,Central,May/23,113269,8400,72,45,9,74138.00,48904.00,28520.00,477330.00,45342.00,71025.00,29334.00
Uganda,Central,Jun/23,113269,8400,67,47,8,42870.00,31398.00,17458.00,148876.00,45420.00,60629.00,27668.00
Uganda,Central,Jul/23,113269,8400,67,44,8,98063.00,64269.00,37119.00,236535.00,53955.00,41983.00,17101.00
Uganda,Central,Aug/23,113269,8400,72,45,11,80317.00,56540.00,44970.00,331246.00,39132.00,87550.00,66517.00
Uganda,Central,Sep/23,113269,8400,67,46,10,84958.00,64977.00,49165.00,254945.00,11464.00,13493.00,9438.00
Uganda,Central,Oct/23,113269,8400,70,44,9,32810.00,19023.00,9603.00,226182.00,46661.00,74868.00,31298.00
Uganda,Central,Nov/23,113269,8400,72,45,10,32860.00,18415.00,9965.00,435950.00,37074.00,21145.00,15007.00
Uganda,Central,Dec/23,113269,8400,71,45,9,67743.00,40195.00,31155.00,397069.00,37946.00,81428.00,44620.00
Uganda,Nakawa,Jan/23,24884,1242,24,31,5,53815.00,39943.00,25601.00,236254.00,10457.00,60668.00,47476.00
Uganda,Nakawa,Feb/23,24884,1242,27,32,2,87160.00,64415.00,51122.00,300363.00,6993.00,146732.00,65643.00
Uganda,Nakawa,Mar/23,24884,1242,25,29,3,60865.00,33726.00,22983.00,399148.00,3010.00,123072.00,60599.00
Uganda,Nakawa,Apr/23,24884,1242,23,29,3,62421.00,35507.00,24864.00,367438.00,5143.00,36971.00,28688.00
Uganda,Nakawa,May/23,24884,1242,28,29,3,26533.00,17839.00,11626.00,347693.00,7713.00,127542.00,91428.00
Uganda,Nakawa,Jun/23,24884,1242,23,32,4,64810.00,37320.00,24141.00,496543.00,8864.00,109558.00,54427.00
Uganda,Nakawa,Jul/23,24884,1242,24,30,4,73257.00,48979.00,37097.00,276201.00,4992.00,73928.00,31094.00
Uganda,Nakawa,Aug/23,24884,1242,25,29,5,9368.00,4878.00,3301.00,342949.00,10536.00,20089.00,13574.00
Uganda,Nakawa,Sep/23,24884,1242,27,30,6,65819.00,45642.00,33564.00,311731.00,4905.00,149243.00,112523.00
Uganda,Nakawa,Oct/23,24884,1242,27,31,6,77946.00,59185.00,44812.00,259835.00,10586.00,59238.00,25749.00
Uganda,Nakawa,Nov/23,24884,1242,24,29,2,57816.00,41031.00,25895.00,111254.00,8957.00,77569.00,43975.00
Uganda,Nakawa,Dec/23,24884,1242,24,32,3,40585.00,25760.00,19205.00,255934.00,3899.00,98311.00,39749.00
Uganda,Kawempe,Jan/23,206628,13572,47,27,9,71692.00,51042.00,31624.00,101898.00,43919.00,58919.00,29967.00
Uganda,Kawempe,Feb/23,206628,13572,47,24,9,19061.00,11270.00,8856.00,457340.00,41734.00,19719.00,11362.00
Uganda,Kawempe,Mar/23,206628,13572,42,25,9,98333.00,75373.00,55058.00,118228.00,73983.00,52493.00,25237.00
Uganda,Kawempe,Apr/23,206628,13572,45,27,7,88946.00,51965.00,30057.00,223690.00,77086.00,10090.00,4207.00
Uganda,Kawempe,May/23,206628,13572,44,27,6,34701.00,20290.00,12394.00,365719.00,85290.00,108396.00,69015.00
Uganda,Kawempe,Jun/23,206628,13572,44,26,10,24849.00,14035.00,10783.00,382752.00,70939.00,22283.00,10207.00
Uganda,Kawempe,Jul/23,206628,13572,45,27,9,11832.00,7056.00,4203.00,293631.00,29369.00,137160.00,65005.00
Uganda,Kawempe,Aug/23,206628,13572,44,27,8,81139.00,42070.00,23287.00,456297.00,23983.00,98342.00,61199.00
Uganda,Kawempe,Sep/23,206628,13572,45,26,9,95781.00,63115.00,32048.00,203035.00,21259.00,145250.00,73105.00
Uganda,Kawempe,Oct/23,206628,13572,47,24,6,33939.00,18062.00,10854.00,407084.00,86545.00,44062.00,24765.00
Uganda,Kawempe,Nov/23,206628,13572,45,26,8,96075.00,70906.00,46368.00,180142.00,41129.00,99477.00,54970.00
Uganda,Kawempe,Dec/23,206628,13572,43,27,8,30890.00,23129.00,13117.00,161532.00,32386.00,24710.00,13779.00
Uganda,Rubaga,Jan/24,159734,9756,70,37,3,72379.00,36706.00,25571.00,370333.00,48289.00,142022.00,62437.00
Uganda,Rubaga,Feb/24,159734,9756,68,36,1,43524.00,28983.00,19500.00,155891.00,17916.00,42669.00,18581.00
Uganda,Rubaga,Mar/24,159734,9756,68,37,4,40998.00,26662.00,18399.00,158037.00,68145.00,113150.00,83848.00
Uganda,Rubaga,Apr/24,159734,9756,66,34,4,44130.00,32278.00,24290.00,178561.00,50696.00,55810.00,34246.00
Uganda,Rubaga,May/24,159734,9756,70,34,2,78997.00,45015.00,34200.00,159214.00,54251.00,149436.00,108607.00
Uganda,Rubaga,Jun/24,159734,9756,66,36,3,85502.00,43304.00,22719.00,395522.00,43091.00,58858.00,36044.00
Uganda,Rubaga,Jul/24,159734,9756,65,34,1,49425.00,25094.00,14497.00,436975.00,52918.00,78304.00,62394.00
Uganda,Rubaga,Aug/24,159734,9756,68,37,2,22239.00,12284.00,8017.00,300592.00,53629.00,10162.00,4559.00
Uganda,Rubaga,Sep/24,159734,9756,68,35,5,50252.00,26787.00,14373.00,310425.00,38811.00,43343.00,18898.00
Uganda,Rubaga,Oct/24,159734,9756,68,36,3,29542.00,19637.00,14067.00,372495.00,47947.00,56563.00,35167.00
Uganda,Rubaga,Nov/24,159734,9756,65,36,1,42939.00,26736.00,16454.00,319087.00,36933.00,138400.00,68559.00
Uganda,Rubaga,Dec/24,159734,9756,66,34,3,80022.00,45560.00,33987.00,499029.00,74426.00,116821.00,58616.00
Uganda,Central,Jan/24,119519,5879,71,49,5,32538.00,25242.00,14843.00,323144.00,25377.00,34229.00,19249.00
Uganda,Central,Feb/24,119519,5879,72,48,4,62550.00,32494.00,17504.00,359844.00,35460.00,48485.00,25410.00
Uganda,Central,Mar/24,119519,5879,72,48,4,97691.00,65435.00,47197.00,409335.00,47619.00,133079.00,76319.00
Uganda,Central,Apr/24,119519,5879,73,51,7,29598.00,17235.00,13096.00,112204.00,36233.00,101198.00,72226.00
Uganda,Central,May/24,119519,5879,69,49,6,64633.00,35193.00,23641.00,155576.00,15452.00,135657.00,94133.00
Uganda,Central,Jun/24,119519,5879,69,51,8,83621.00,61016.00,39472.00,177725.00,25855.00,80744.00,39249.00
Uganda,Central,Jul/24,119519,5879,70,51,5,88726.00,50086.00,33511.00,174780.00,55135.00,28109.00,17085.00
Uganda,Central,Aug/24,119519,5879,68,48,8,35096.00,21520.00,16919.00,392356.00,56991.00,84919.00,39976.00
Uganda,Central,Sep/24,119519,5879,70,48,5,74133.00,55942.00,35807.00,488821.00,40406.00,73113.00,31393.00
Uganda,Central,Oct/24,119519,5879,71,51,6,69619.00,47094.00,32750.00,454863.00,47354.00,130308.00,95428.00
Uganda,Central,Nov/24,119519,5879,70,49,6,32746.00,23624.00,18283.00,438467.00,40853.00,78884.00,55293.00
Uganda,Central,Dec/24,119519,5879,68,51,6,67283.00,43715.00,34521.00,127326.00,45401.00,63841.00,42411.00
Uganda,Nakawa,Jan/24,26405,2342,51,24,11,9008.00,6631.00,4096.00,493653.00,12608.00,120844.00,58848.00
Uganda,Nakawa,Feb/24,26405,2342,51,25,8,88716.00,69572.00,40848.00,203544.00,4877.00,80989.00,54374.00
Uganda,Nakawa,Mar/24,26405,2342,56,22,9,5941.00,3286.00,2251.00,417941.00,9127.00,133078.00,95921.00
Uganda,Nakawa,Apr/24,26405,2342,56,23,12,67947.00,46779.00,28431.00,297498.00,3696.00,139233.00,65834.00
Uganda,Nakawa,May/24,26405,2342,54,25,11,22641.00,12987.00,9019.00,194678.00,6229.00,49648.00,38942.00
Uganda,Nakawa,Jun/24,26405,2342,55,24,12,42644.00,32379.00,21036.00,132292.00,4295.00,41953.00,23284.00
Uganda,Nakawa,Jul/24,26405,2342,53,22,11,14539.00,8722.00,6491.00,238751.00,4941.00,123730.00,79699.00
Uganda,Nakawa,Aug/24,26405,2342,52,23,8,18742.00,13083.00,10108.00,397055.00,3133.00,54802.00,22714.00
Uganda,Nakawa,Sep/24,26405,2342,54,25,8,48740.00,31467.00,16179.00,375264.00,10769.00,133248.00,68216.00
Uganda,Nakawa,Oct/24,26405,2342,54,22,8,65966.00,41661.00,27584.00,260194.00,5157.00,123277.00,76671.00
Uganda,Nakawa,Nov/24,26405,2342,56,22,10,92368.00,64195.00,39121.00,416434.00,3203.00,132652.00,100181.00
Uganda,Nakawa,Dec/24,26405,2342,54,23,9,49175.00,31730.00,19361.00,249750.00,11271.00,29236.00,17297.00
Uganda,Kawempe,Jan/24,218822,15783,14,38,2,79162.00,61764.00,34049.00,143243.00,50223.00,23089.00,15240.00
Uganda,Kawempe,Feb/24,218822,15783,16,38,0,31734.00,17178.00,12689.00,444272.00,52503.00,34057.00,17127.00
Uganda,Kawempe,Mar/24,218822,15783,17,40,0,91898.00,54160.00,42428.00,127015.00,76898.00,38311.00,29411.00
Uganda,Kawempe,Apr/24,218822,15783,15,41,1,50148.00,29034.00,17360.00,212372.00,42560.00,2689.00,1970.00
Uganda,Kawempe,May/24,218822,15783,15,38,2,38908.00,30464.00,20483.00,190527.00,74798.00,121168.00,52012.00
